RESOLUÃÃO,CTT,UNNAMED: 2,DEMANDA,ATIVO/RECEPTIVO,DIRETOR,BANCO,RESPONSÁVEL,SITUAÃÃO
17/01/2025,213677,1.0,"R$ 11.000,00",RECEPTIVO,ADRIANO,ITAÃ,ALINE SALVADOR,RESOLVIDO
21/01/2025,202131 ,1.0,"R$ 4.500,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,JULIA,RESOLVIDO
17/01/2025,207556,2.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,ELIZABETE,RESOLVIDO
17/01/2025,238166,2.0,"R$ 9.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,ELIZABETE,RESOLVIDO
20/01/2025,194288,2.0,"18.000,00",RECEPTIVO,LEANDRO,SANTANDER,ITAYNNARA,RESOLVIDO
18/01/2025,238166,2.0,"9.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,JULIANA,RESOLVIDO
20/01/2025,177682,1.0,"4.500,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,FABIANA,RESOLVIDO
20/01/2025,217453,1.0,valores,RECEPTIVO,LEANDRO,PANAMERICANO,MONYZA,RESOLVIDO
21/01/2025,188285,1.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,MARIA BRUNA,RESOLVIDO
21/01/2025,141855,1.0,valore,RECEPTIVO,ADRIANO,PANAMERICANO,FABIANA,RESOLVIDO
22/01/2025,161521,1.0,valore,RECEPTIVO,LEANDRO,SAFRA,AMANDA SANTANA,RESOLVIDO
22/01/2025,205195,1.0,valores,RECEPTIVO,LEANDRO,SANTANDER,KATIA,RESOLVIDO
22/01/2025,221983,1.0,"30.000,00",RECEPTIVO,ADRIANO,SANTANDER,ALINE SALVADOR,RESOLVIDO
20/01/2025,116486 ,3.0,CONTATAR CLIENTE. CONFIRMAR QUITAÃÃO,RECEPTIVO,LEANDRO,BV FINANCEIRA,ITAYNNARA,RESOLVIDO
17/01/2025,224881,2.0,"R$ 7.000,00",RECEPTIVO,ADRIANO,SANTANDER,FABIANA,RESOLVIDO
17/01/2025,127111,2.0,valores,RECEPTIVO,,BV FINANCEIRA,ALINE SALVADOR,RESOLVIDO
17/01/2025,209611,1.0,VALORES,RECEPTIVO,REVERSÃO,SANTANDER,MONYZA,RESOLVIDO
17/01/2025,196687,2.0,REVALIDAR CAMPANHA,RECEPTIVO,REVERSÃO,RENNER,ITAYNNARA,RESOLVIDO
17/01/2025,211631,2.0,"R$ 16.000,00",RECEPTIVO,ADRIANO,SANTANDER,ITAYNNARA,RESOLVIDO
17/01/2025,204388,1.0,"R$ 16.000,00",RECEPTIVO,LEANDRO,BRADESCO,MONYZA,RESOLVIDO
17/01/2025,204390,1.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,MONYZA,RESOLVIDO
17/01/2025,204402,1.0,"R$ 9.000,00",RECEPTIVO,LEANDRO,BRADESCO,MONYZA,RESOLVIDO
17/01/2025,212328,1.0,VALORES,RECEPTIVO,ADRIANO,ITAÃ,FABIANA,RESOLVIDO
17/01/2025,218836,1.0,"R$ 10.200,00",RECEPTIVO,ADRIANO,PANAMERICANO,MONYZA,RESOLVIDO
17/01/2025,183725,1.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,MARIA BRUNA,RESOLVIDO
20/01/2025,181335,,"R$ 10.844,63",RECEPTIVO,REVERSÃO,RENNER,ALINE SALVADOR,RESOLVIDO
20/01/2025,116486,3.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,KATIA,RESOLVIDO
21/01/2025,221084,2.0,"R$ 8.000,00",RECEPTIVO,LEANDRO,ITAÃ,FABIANA,RESOLVIDO
21/01/2025,236197 ,2.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,VICTOR ADRIANO,RESOLVIDO
17/01/2025,204511 ,1.0,"R$ 15.000,00",RECEPTIVO,,PANAMERICANO,ITAYNNARA,RESOLVIDO
17/01/2025,202712,2.0,valores,RECEPTIVO,,PANAMERICANO,VITORIA,RESOLVIDO
20/01/2025,231167 ,1.0,VALORES,RECEPTIVO,,BRADESCO,MONYZA,RESOLVIDO
20/01/2025,213145 ,3.0,"R$ 17.000,00",RECEPTIVO,,VOLKSWAGEN,KATIA,RESOLVIDO
20/01/2025,213145,3.0,"R$ 14.000,00",RECEPTIVO,LEANDRO,VOLKSWAGEN,KATIA,RESOLVIDO
21/01/2025,213145,3.0,VALORES,RECEPTIVO,LEANDRO,VOLKSWAGEN,EDIANE,RESOLVIDO
20/01/2025,209015 ,2.0,"R$ 8.000,00",RECEPTIVO,ADRIANO,BRADESCO,VICTOR ADRIANO,RESOLVIDO
20/01/2025,220621,1.0,"R$ 20.000,00",ATIVO,ADRIANO,BV FINANCEIRA,FABIANA,RESOLVIDO
21/01/2025,221423 ,2.0,"R$ 7.500,00",ATIVO,ADRIANO,SANTANDER,MONYZA,RESOLVIDO
17/01/2025,204367,4.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,ALINE SALVADOR,RESOLVIDO
20/01/2025,158575 ,2.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,MARIA BRUNA,RESOLVIDO
17/01/2025,221084,2.0,CONTATAR O CLIENTE,RECEPTIVO,LEANDRO,ITAÃ,FABIANA,RESOLVIDO
20/01/2025,222078,1.0,"R$ 25.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,VITORIA,RESOLVIDO
20/01/2025,228152 ,1.0,"R$ 15.000,00",RECEPTIVO,LEANDRO,SANTANDER,MONYZA,RESOLVIDO
20/01/2025,239628 ,1.0,"R$ 5.000,00",RECEPTIVO,,BRADESCO,JULIANA,RESOLVIDO
17/01/2025,222067,1.0,"R$ 12.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,AMANDA SANTANA,RESOLVIDO
17/01/2025,189142,3.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
17/01/2025,153882,4.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
17/01/2025,217274,4.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
17/01/2025,189343,2.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,AMANDA SANTANA,RESOLVIDO
17/01/2025,191119,1.0,"R$ 2.000,00",RECEPTIVO,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
20/01/2025,214013,4.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
17/01/2025,153882,4.0,"R$ 9.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
17/01/2025,223546,1.0,ENTRA EM CONTATO COM O CLIENTE ,RECEPTIVO,LEANDRO,ITAÃ,MARIA BRUNA,RESOLVIDO
20/01/2025,199382,1.0,"R$ 4.500,00",RECEPTIVO,ADRIANO,SANTANDER,JULIANA,RESOLVIDO
21/01/2025,220384,0.0,"R$ 20.000,00",,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
22/01/2025,221247,1.0,"R$ 18.000,00",RECEPTIVO,LEANDRO,SANTANDER,KATIA,RESOLVIDO
22/01/2025,217008,2.0,"R$ 18.000,00",RECEPTIVO,ADRIANO,ITAÃ,VITORIA,RESOLVIDO
17/01/2025,228901,5.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,KATIA,RESOLVIDO
20/01/2025,67249,2.0,VALORES,RECEPTIVO,,BRADESCO,VITORIA,RESOLVIDO
17/01/2025,200450,2.0,"R$ 13.000,00",RECEPTIVO,,BV FINANCEIRA,VITORIA,RESOLVIDO
21/01/2025,190930,1.0,"R$ 5.500,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
17/01/2025,213351,2.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,AMANDA SANTANA,RESOLVIDO
21/01/2025,228452,1.0,"R$ 10.000,00",RECEPTIVO,LEANDRO,GMAC,AMANDA SANTANA,RESOLVIDO
20/01/2025,185793,1.0,"R$ 6.000,00",RECEPTIVO,LEANDRO,ITAÃ,VICTOR ADRIANO,RESOLVIDO
20/01/2025,138495,1.0,VALORES,RECEPTIVO,,BRADESCO,EDIANE,RESOLVIDO
21/01/2025,209545,1.0,VALORES,RECEPTIVO,LEANDRO,ITAÃ,MARIA BRUNA,RESOLVIDO
21/01/2025,178311,2.0,"R$ 8.000,00",RECEPTIVO,LEANDRO,OMNI,FABIANA,RESOLVIDO
21/01/2025,217535,1.0,"R$ 11.000,00",RECEPTIVO,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
22/01/2025,222996,1.0,VALORES,RECEPTIVO,,SANTANDER,KATIA,RESOLVIDO
22/01/2025,29927,1.0,VALORES,RECEPTIVO,FECHADO,SAFRA,ITAYNNARA,RESOLVIDO
20/01/2025,185763 ,1.0,valores,RECEPTIVO,LEANDRO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
20/01/2025,196821,1.0,"R$ 25.900,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,GREICY,RESOLVIDO
20/01/2025,215438,3.0,"R$ 10.500,00",RECEPTIVO,FECHADO,ITAÃ,FABIANA,RESOLVIDO
20/01/2025,202017,1.0,"R$ 9.000,00",RECEPTIVO,LEANDRO,OMNI,EDIANE,RESOLVIDO
20/01/2025,217008,2.0,"R$ 18.000,00",RECEPTIVO,ADRIANO,ITAÃ,MARIA BRUNA,RESOLVIDO
20/01/2025,214349,2.0,"R$ 6.000,00",RECEPTIVO,LEANDRO,BRADESCO,ITAYNNARA,RESOLVIDO
22/01/2025,232105 ,1.0,"R$ 5.000,00",RECEPTIVO,,ITAÃ,ITAYNNARA,RESOLVIDO
20/01/2025,212635,3.0,"11.000,00",RECEPTIVO,LEANDRO,SANTANDER,ITAYNNARA,RESOLVIDO
20/01/2025,206700,3.0,"6.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,KATIA,RESOLVIDO
20/01/2025,213315,1.0,"R$ 9.000,00",RECEPTIVO,ANTUNES,ITAÃ,ELIZABETE,RESOLVIDO
20/01/2025,225394,2.0,VALORES,RECEPTIVO,ADRIANO,ITAÃ,ELIZABETE,RESOLVIDO
22/01/2025,217635,3.0,"4.000,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,MONYZA,RESOLVIDO
21/01/2025,070410,1.0,"6.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,MONYZA,RESOLVIDO
22/01/2025,229417,2.0,valores,RECEPTIVO,ADRIANO,ITAÃ,VITORIA,RESOLVIDO
21/01/2025,198083,2.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,ALINE SALVADOR,RESOLVIDO
21/01/2025,201286,1.0,"27.000,00",RECEPTIVO,ADRIANO,SANTANDER,IZABEL,RESOLVIDO
21/01/2025,167241,1.0,"6.000,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,FABIANA,RESOLVIDO
21/01/2025,200454,3.0,"6.000,00",RECEPTIVO,ADRIANO,SANTANDER,AMANDA SANTANA,RESOLVIDO
20/01/2025,204331,,VALORES,RECEPTIVO,ADRIANO,SANTANDER,ALINE SALVADOR,RESOLVIDO
20/01/2025,184318,,valores,RECEPTIVO,ADRIANO,PANAMERICANO,ALINE SALVADOR,RESOLVIDO
21/01/2025,204367,,"R$ 3.280,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,ALINE SALVADOR,RESOLVIDO
20/01/2025,219260,2.0,INFORMAÃÃO ,RECEPTIVO,ADRIANO,ITAÃ,EDIANE,RESOLVIDO
20/01/2025,192487,2.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,FABIANA,RESOLVIDO
20/01/2025,235784 ,2.0,verificar se fez entrega amigÃ¡vÃ©l ,RECEPTIVO,,SANTANDER,EDIANE,RESOLVIDO
20/01/2025,181382,1.0,VALORES,RECEPTIVO,LEANDRO,VOLKSWAGEN,MONYZA,RESOLVIDO
20/01/2025,148142,1.0,VALORES,RECEPTIVO,ADRIANO,SANTANDER,ITAYNNARA,RESOLVIDO
20/01/2025,222700,1.0,"R$ 1.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,MONYZA,RESOLVIDO
20/01/2025,227782,1.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,ADRIANO,RESOLVIDO
20/01/2025,218011,1.0,VALORES,RECEPTIVO,ADRIANO,TOYOTA,ITAYNNARA,RESOLVIDO
20/01/2025, 228702,3.0,VALORES,RECEPTIVO,LEANDRO,PANAMERICANO,FABIANA,RESOLVIDO
22/01/2025,218230,5.0,"R$ 17.000,00",RECEPTIVO,LEANDRO,BRADESCO,ITAYNNARA,RESOLVIDO
21/01/2025,219260,2.0,VALORES,RECEPTIVO,ADRIANO,ITAÃ,EDIANE,RESOLVIDO
21/01/2025, 232810,2.0,VALORES,,,PANAMERICANO,KATIA,RESOLVIDO
20/01/2025,213689,1.0,VALORES,RECEPTIVO,,PANAMERICANO,VITORIA,RESOLVIDO
21/01/2025,211570,1.0,"R$25.000,00",RECEPTIVO,ADRIANO,SANTANDER,AMANDA SANTANA,RESOLVIDO
21/01/2025,193891,1.0,7.000 e verificar se refinanciou,RECEPTIVO,,BV FINANCEIRA,MONYZA,RESOLVIDO
21/01/2025,94318,1.0,VERIFICAR SE O CLIENTE QUITOU,,ADRIANO,BV FINANCEIRA,IZABEL,RESOLVIDO
21/01/2025,221200,2.0,"R$ 7.000,00",RECEPTIVO,ADRIANO,BRADESCO,FABIANA,RESOLVIDO
20/01/2025,142012,1.0,VALORES,,,VOLKSWAGEN,VITORIA,RESOLVIDO
21/01/2025,191325,2.0,"R$ 40.000,00",RECEPTIVO,,VOLKSWAGEN,KATIA,RESOLVIDO
21/01/2025,219653,1.0,VALORES,,,SANTANDER,MONYZA,RESOLVIDO
21/01/2025,215679,2.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,ALINE SALVADOR,RESOLVIDO
23/01/2025,199388,3.0,"R$ 10.000,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,ALINE SALVADOR,RESOLVIDO
21/01/2025,220632 ,1.0,"R$ 2.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,EDIANE,RESOLVIDO
22/01/2025,189029,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,IZABEL,RESOLVIDO
21/01/2025,195546,1.0,VALORES,RECEPTIVO,LEANDRO,VOLKSWAGEN,FABIANA,RESOLVIDO
20/01/2025,231223,1.0,VALORES,RECEPTIVO,LEANDRO,PANAMERICANO,FABIANA,RESOLVIDO
22/01/2025,201678,1.0,VALORES,RECEPTIVO,,VOLKSWAGEN,ITAYNNARA,RESOLVIDO
22/01/2025,209692,1.0,80%,RECEPTIVO,,BV FINANCEIRA,VITORIA,RESOLVIDO
22/01/2025,209680 ,1.0,80%,RECEPTIVO,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
22/01/2025,206428,1.0,"R$ 6.000,00",RECEPTIVO,,SANTANDER,ITAYNNARA,RESOLVIDO
21/01/2025,216969 ,2.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,SANTANDER,ALINE SALVADOR,RESOLVIDO
21/01/2025,223292,1.0,"R$ 2.200,00",RECEPTIVO,LEANDRO,SANTANDER,MARIA BRUNA,RESOLVIDO
21/01/2025,220219,1.0,"R$13.400,00",RECEPTIVO,ADRIANO,RCI,ALINE SALVADOR,RESOLVIDO
21/01/2025,195352,,"R$ 9.000,00",RECEPTIVO,LEANDRO,SANTANDER,MARIA BRUNA,RESOLVIDO
20/01/2025,205443,1.0,10.000.00,RECEPTIVO,,PANAMERICANO,VITORIA,RESOLVIDO
20/01/2025,208902,2.0,"R$ 15.000,00",RECEPTIVO,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
20/01/2025,200499,2.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
20/01/2025,202013,2.0,"R$ 15.000,00",RECEPTIVO,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
20/01/2025,191441,3.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
20/01/2025,210248,2.0,"R$ 4.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,AMANDA SANTANA,RESOLVIDO
20/01/2025,218746,1.0,VALOREZ,RECEPTIVO,LEANDRO,GMAC,AMANDA SANTANA,RESOLVIDO
20/01/2025,204314,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
20/01/2025,233258,1.0,VALORES,RECEPTIVO,ADRIANO,SANTANDER,AMANDA SANTANA,RESOLVIDO
20/01/2025,205514,1.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,GREICY,RESOLVIDO
20/01/2025,202220,3.0,"R$ 15.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,AMANDA SANTANA,RESOLVIDO
21/01/2025,153882,4.0,"R$ 9.145,15",RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
21/01/2025,204503,1.0,"R$ 12.057,02",RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
21/01/2025,209583,2.0,"R$ 13.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
22/01/2025,209581,1.0,"R$ 11.000,00",RECEPTIVO,,BRADESCO,KATIA,RESOLVIDO
21/01/2025,208860,1.0,"R$ 15.000,00",RECEPTIVO,,SANTANDER,GREICY,RESOLVIDO
22/01/2025,215162 ,1.0,"R$ 20.000,00",RECEPTIVO,REVERSÃO,PANAMERICANO,IZABEL,RESOLVIDO
22/01/2025,213289,1.0,"R$ 5.000,00",RECEPTIVO,,RCI,VITORIA,RESOLVIDO
22/01/2025,237079,1.0,"R$ 22.000,00",RECEPTIVO,LEANDRO,SANTANDER,KATIA,RESOLVIDO
21/01/2025,220625,1.0,"R$ 6.000,00",RECEPTIVO,LEANDRO,ITAÃ,VICTOR ADRIANO,RESOLVIDO
21/01/2025,206467,1.0,"R$ 53.000,00",RECEPTIVO,LEANDRO,BRADESCO,EDIANE,RESOLVIDO
21/01/2025, 209764,1.0,"R$ 4.200,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,EDIANE,RESOLVIDO
21/01/2025,231917,1.0,"R$ 1.500,00",RECEPTIVO,LEANDRO,SANTANDER,MONYZA,RESOLVIDO
21/01/2025,187508,1.0,"9.000,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,IZABEL,RESOLVIDO
21/01/2025,204159,1.0,"R$ 4.800,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,GREICY,RESOLVIDO
21/01/2025,204367,,"R$ 3.252,75",RECEPTIVO,ADRIANO,BV FINANCEIRA,ALINE SALVADOR,RESOLVIDO
21/01/2025,176549,2.0,VALORES,RECEPTIVO,ADRIANO,SANTANDER,EDIANE,RESOLVIDO
21/01/2025,222607,1.0,VALORES,RECEPTIVO,ADRIANO,OMNI,FABIANA,RESOLVIDO
21/01/2025,182590,2.0,valores,RECEPTIVO,,PANAMERICANO,KATIA,RESOLVIDO
22/01/2025,237204,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,KATIA,RESOLVIDO
21/01/2025,220136,1.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,ITAYNNARA,RESOLVIDO
21/01/2025,223714,1.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,ITAYNNARA,RESOLVIDO
21/01/2025,207012,2.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,ITAYNNARA,RESOLVIDO
21/01/2025,195444,,valores,RECEPTIVO,ADRIANO,SANTANDER,ALINE SALVADOR,RESOLVIDO
21/01/2025,174496,,valores,RECEPTIVO,ADRIANO,BRADESCO,ALINE SALVADOR,RESOLVIDO
21/01/2025,163862,1.0,valores,RECEPTIVO,ADRIANO,BV FINANCEIRA,KATIA,RESOLVIDO
22/01/2025,194551,1.0,"R$ 26.000,00",RECEPTIVO,LEANDRO,BRADESCO,AMANDA SANTANA,RESOLVIDO
21/01/2025,192551,2.0,VERIFICAR SE QUITOU,RECEPTIVO,LEANDRO,SANTANDER,FABIANA,RESOLVIDO
21/01/2025,217977,2.0,"R$ 6.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,FABIANA,RESOLVIDO
21/01/2025,192875,1.0,VALORES,RECEPTIVO,ADRIANO,PANAMERICANO,IZABEL,RESOLVIDO
21/01/2025,219744,1.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,ALINE SALVADOR,RESOLVIDO
21/01/2025, 205454,1.0,"R$ 8.000,00",RECEPTIVO,ADRIANO,SANTANDER,FABIANA,RESOLVIDO
21/01/2025, 227582,1.0,"R$ 20.000,00",RECEPTIVO,ADRIANO,SANTANDER,FABIANA,RESOLVIDO
21/01/2025,227579 ,1.0,"R$ 8.000,00",RECEPTIVO,LEANDRO,ITAÃ,JULIA,RESOLVIDO
22/01/2025,224810 ,1.0,"R$ 14.000,00",RECEPTIVO,LEANDRO,RCI,JULIA,RESOLVIDO
21/01/2025,232446,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,JULIA,RESOLVIDO
22/01/2025,231188,2.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,JULIA,RESOLVIDO
21/01/2025,229930,1.0,VALORES,RECEPTIVO,LEANDRO,PANAMERICANO,JULIA,RESOLVIDO
22/01/2025,204784,1.0,"R$ 7.000,00",RECEPTIVO,,,VITORIA,RESOLVIDO
22/01/2025,223843,1.0,VALORES,RECEPTIVO,,SANTANDER,JULIA,RESOLVIDO
22/01/2025,204175,1.0,verificar se quitou,,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
22/01/2025,230317,3.0,"R$ 15.000,00",RECEPTIVO,FECHADO,BRADESCO,VITORIA,RESOLVIDO
22/01/2025,176909,1.0,VALORES,RECEPTIVO,,OMNI,EDIANE,RESOLVIDO
22/01/2025,213428,1.0,"R$ 19.500,00",RECEPTIVO,,ITAÃ,ITAYNNARA,RESOLVIDO
21/01/2025,228911 ,1.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,SANTANDER,JULIA,RESOLVIDO
22/01/2025,189962,2.0,"R$ 8.382,55",RECEPTIVO,ADRIANO,PANAMERICANO,ALINE SALVADOR,RESOLVIDO
21/01/2025,223035 ,1.0,"R$ 13.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,JULIA,RESOLVIDO
21/01/2025,189306 ,1.0,VALORES,RECEPTIVO,REVERSÃO,SANTANDER,JULIA,RESOLVIDO
21/01/2025,211322,2.0,"R$ 13.500,00",RECEPTIVO,,SANTANDER,AMANDA SANTANA,RESOLVIDO
21/01/2025,221451,1.0,VALORES,RECEPTIVO,ADRIANO,PANAMERICANO,JULIA,RESOLVIDO
21/01/2025,198157,,valores,RECEPTIVO,ADRIANO,PANAMERICANO,ALINE SALVADOR,RESOLVIDO
22/01/2025,189142,3.0,"R$ 6.800,00",RECEPTIVO,,BV FINANCEIRA,KATIA,RESOLVIDO
21/01/2025,185818,1.0,"R$ 5.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,JULIA,RESOLVIDO
22/01/2025,223873 ,1.0,"R$ 11.000,00",RECEPTIVO,,PANAMERICANO,JULIA,RESOLVIDO
22/01/2025,205199,3.0,"R$ 8.000,00",RECEPTIVO,ADRIANO,BRADESCO,JULIA,RESOLVIDO
22/01/2025,206638,1.0,"R$ 3.500,00",RECEPTIVO,ADRIANO,RENNER,EDIANE,RESOLVIDO
21/01/2025,212739,1.0,"R$ 3.000,00",RECEPTIVO,ADRIANO,SANTANDER,JULIA,RESOLVIDO
22/01/2025,202788,1.0,"R$ 2.000,00",RECEPTIVO,ADRIANO,OMNI,EDIANE,RESOLVIDO
22/01/2025,211493,1.0,"R$ 35.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,JULIA,RESOLVIDO
22/01/2025,207295,2.0,VERIFICAR SE O CONTRATO FOI RENEGOCIADO,,,ITAÃ,ITAYNNARA,RESOLVIDO
22/01/2025,207299 ,1.0,VERIFICAR SE O CONTRATO FOI RENEGOCIADO,RECEPTIVO,ADRIANO,ITAÃ,FABIANA,RESOLVIDO
22/01/2025,184848,2.0,VALORES (CLIENTE TEVE VEICULO RESTITUIDO) ,RECEPTIVO,LEANDRO,BRADESCO,ITAYNNARA,RESOLVIDO
22/01/2025,192956,1.0,VALORES (VEÃCULO NÃO APREENDIDO),RECEPTIVO,ADRIANO,PANAMERICANO,FABIANA,RESOLVIDO
22/01/2025,225944 ,2.0,VALORES,RECEPTIVO,LEANDRO,ITAÃ,MONYZA,RESOLVIDO
22/01/2025,216026,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,IZABEL,RESOLVIDO
22/01/2025,211141 ,1.0,"R$ 20.000,00",RECEPTIVO,ADRIANO,VOLKSWAGEN,IZABEL,RESOLVIDO
21/01/2025,211278,1.0,"R$ 11.000,00",RECEPTIVO,ADRIANO,BRADESCO,AMANDA SANTANA,RESOLVIDO
21/01/2025,175994,1.0,"R$ 40.000,00",RECEPTIVO,ADRIANO,VOLKSWAGEN,AMANDA SANTANA,RESOLVIDO
22/01/2025,214013,4.0,"R$ 16.498,77",RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
21/01/2025,233190,1.0,VALORES,RECEPTIVO,ADRIANO,SANTANDER,AMANDA SANTANA,RESOLVIDO
22/01/2025,222058,2.0,"R$ 10.000,00",RECEPTIVO,LEANDRO,SANTANDER,ITAYNNARA,RESOLVIDO
22/01/2025,219625,1.0,"R$ 4.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,FABIANA,RESOLVIDO
22/01/2025,182519,2.0,VALORES,RECEPTIVO,,BRADESCO,KATIA,RESOLVIDO
22/01/2025,234664,1.0,VERIFICAR SE QUITOU,RECEPTIVO,LEANDRO,SANTANDER,FABIANA,RESOLVIDO
22/01/2025,225865,2.0,"R$ 15.000,00",RECEPTIVO,LEANDRO,ITAÃ,MONYZA,RESOLVIDO
22/01/2025,207295,2.0,VERIFICAR SE QUITOU,RECEPTIVO,ADRIANO,ITAÃ,FABIANA,RESOLVIDO
22/01/2025,204321,1.0,"R$ 10.000,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,MONYZA,RESOLVIDO
22/01/2025,191994,1.0,VALORES,RECEPTIVO,FECHADO,BV FINANCEIRA,FABIANA,RESOLVIDO
22/01/2025,205673,1.0,"R$ 13.500,00",RECEPTIVO,JULIO,BV FINANCEIRA,MONYZA,RESOLVIDO
22/01/2025,201970,1.0,VALORES,RECEPTIVO,ADRIANO,PANAMERICANO,IZABEL,RESOLVIDO
22/01/2025,202329,2.0,"R$ 11.000,00",ATIVO,LEANDRO,BV FINANCEIRA,GREICY,RESOLVIDO
22/01/2025,221631,3.0,"R$ 11.000,00",RECEPTIVO,ADRIANO,SANTANDER,KATIA,RESOLVIDO
22/01/2025,217590,3.0,VALORES,RECEPTIVO,LEANDRO,TOYOTA,ITAYNNARA,RESOLVIDO
22/01/2025,196403,1.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,MONYZA,RESOLVIDO
22/01/2025,216592,,"R$ 5.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,ALINE SALVADOR,RESOLVIDO
22/01/2025,230683,,valores,RECEPTIVO,ADRIANO,PSA F.,ALINE SALVADOR,RESOLVIDO
22/01/2025,228091,,VALORES,RECEPTIVO,ADRIANO,RCI,ALINE SALVADOR,RESOLVIDO
